new_file,original_file,classes,class_names,split,source
dataset_002711.jpg,1318637@0_05001_221020_P1_T3__0441.jpg,2,Styrofoam,train,영상추출
dataset_002712.jpg,1156727@0_03001_221026_P1_T3__1833.jpg,1,Pet bottle,train,영상추출
dataset_002713.jpg,1134184@0_05001_221006_P1_T3__1149.jpg,2,Styrofoam,train,영상추출
dataset_002714.jpg,1142890@0_03002_220907_P1_T3__1492.jpg,1,Pet bottle,train,영상추출
dataset_002715.jpg,1117520@0_05001_221006_P1_T3__1049.jpg,2,Styrofoam,train,영상추출
dataset_002716.jpg,847495@0_03001_220823_P1_T3__0156.jpg,1,Pet bottle,train,영상추출
dataset_002717.jpg,1039896@0_03001_220913_P1_T3__1157.jpg,1,Pet bottle,train,영상추출
dataset_002718.jpg,1027286@0_01001_221006_P1_T3__2025.jpg,0,Can,train,영상추출
dataset_002719.jpg,981480@0_03001_220907_P1_T3__0595.jpg,1,Pet bottle,train,영상추출
dataset_002720.jpg,1135263@0_03001_221026_P1_T3__1286.jpg,1,Pet bottle,train,영상추출
dataset_002721.jpg,1316138@0_05001_221020_P1_T3__0178.jpg,2,Styrofoam,train,영상추출
dataset_002722.jpg,1312929@0_05001_221020_P1_T3__0674.jpg,2,Styrofoam,train,영상추출
dataset_002723.jpg,1032684@0_01001_221006_P1_T3__1381.jpg,0,Can,train,영상추출
dataset_002724.jpg,1319655@0_03002_221028_P1_T3__1152.jpg,1,Pet bottle,train,영상추출
dataset_002725.jpg,1302050@0_03002_221028_P1_T3__0708.jpg,1,Pet bottle,train,영상추출
dataset_002726.jpg,1014177@0_01002_220906_P1_T3__1514.jpg,0,Can,train,영상추출
dataset_002727.jpg,1217180@0_01002_221026_P1_T3__6355.jpg,0,Can,train,영상추출
dataset_002728.jpg,1202482@0_03001_221026_P1_T3__1224.jpg,1,Pet bottle,train,영상추출
dataset_002729.jpg,1304511@0_03002_221028_P1_T3__0780.jpg,1,Pet bottle,train,영상추출
dataset_002730.jpg,1021940@0_01002_220906_P1_T3__2450.jpg,0,Can,train,영상추출
dataset_002731.jpg,965315@0_03001_220913_P1_T3__0864.jpg,1,Pet bottle,train,영상추출
dataset_002732.jpg,1199125@0_03001_221026_P1_T3__4571.jpg,1,Pet bottle,train,영상추출
dataset_002733.jpg,1248371@0_01001_221110_P1_T3__4087.jpg,0,Can,train,영상추출
dataset_002734.jpg,1133764@0_03001_221026_P1_T3__7194.jpg,1,Pet bottle,train,영상추출
dataset_002735.jpg,987696@0_03002_220907_P1_T3__2266.jpg,1,Pet bottle,train,영상추출
dataset_002736.jpg,1192544@0_03001_221026_P1_T3__0446.jpg,1,Pet bottle,train,영상추출
dataset_002737.jpg,1083411@0_03001_220907_P1_T3__0033.jpg,1,Pet bottle,train,영상추출
dataset_002738.jpg,1028553@0_01001_221006_P1_T3__2333.jpg,0,Can,train,영상추출
dataset_002739.jpg,1041642@0_03001_220907_P1_T3__1949.jpg,1,Pet bottle,train,영상추출
dataset_002740.jpg,1088282@0_01002_221006_P1_T3__1089.jpg,0,Can,train,영상추출
dataset_002741.jpg,1323001@0_03002_221028_P1_T3__0133.jpg,1,Pet bottle,train,영상추출
dataset_002742.jpg,1085467@0_01001_221006_P1_T3__1158.jpg,0,Can,train,영상추출
dataset_002743.jpg,1123701@0_03002_220907_P1_T3__2415.jpg,1,Pet bottle,train,영상추출
dataset_002744.jpg,970684@0_01002_220906_P1_T3__3453.jpg,0,Can,train,영상추출
dataset_002745.jpg,1317456@0_03002_221028_P1_T3__0775.jpg,1,Pet bottle,train,영상추출
dataset_002746.jpg,1154541@0_01001_221006_P1_T3__2561.jpg,0,Can,train,영상추출
dataset_002747.jpg,1069991@0_03002_220907_P1_T3__1448.jpg,1,Pet bottle,train,영상추출
dataset_002748.jpg,980773@0_03001_220907_P1_T3__0004.jpg,1,Pet bottle,train,영상추출
dataset_002749.jpg,1169731@0_03001_221026_P1_T3__3032.jpg,1,Pet bottle,train,영상추출
dataset_002750.jpg,968544@0_03001_220913_P1_T3__1405.jpg,1,Pet bottle,train,영상추출
dataset_002751.jpg,1206434@0_01002_221006_P1_T3__0394.jpg,0,Can,train,영상추출
dataset_002752.jpg,1258048@0_01001_221110_P1_T3__3208.jpg,0,Can,train,영상추출
dataset_002753.jpg,1000245@0_03001_220913_P1_T3__2078.jpg,1,Pet bottle,train,영상추출
dataset_002754.jpg,1215966@0_01002_221026_P1_T3__1723.jpg,0,Can,train,영상추출
dataset_002755.jpg,1040426@0_01001_221006_P1_T3__2795.jpg,0,Can,train,영상추출
dataset_002756.jpg,981308@0_03001_220907_P1_T3__0644.jpg,1,Pet bottle,train,영상추출
dataset_002757.jpg,1196838@0_03002_221026_P1_T3__3892.jpg,1,Pet bottle,train,영상추출
dataset_002758.jpg,997238@0_05001_220907_P1_T3__2590.jpg,2,Styrofoam,train,영상추출
dataset_002759.jpg,1007273@0_03001_220907_P1_T3__1412.jpg,1,Pet bottle,train,영상추출
dataset_002760.jpg,1044010@0_01001_221006_P1_T3__3094.jpg,0,Can,train,영상추출
dataset_002761.jpg,1029811@0_01002_221006_P1_T3__1153.jpg,0,Can,train,영상추출
dataset_002762.jpg,1154577@0_01002_221006_P1_T3__0995.jpg,0,Can,train,영상추출
dataset_002763.jpg,1320627@0_03002_221028_P1_T3__0860.jpg,1,Pet bottle,train,영상추출
dataset_002764.jpg,1017851@0_01002_220906_P1_T3__3352.jpg,0,Can,train,영상추출
dataset_002765.jpg,1079234@0_03002_220907_P1_T3__1994.jpg,1,Pet bottle,train,영상추출
dataset_002766.jpg,1086371@0_01001_221006_P1_T3__1160.jpg,0,Can,train,영상추출
dataset_002767.jpg,965637@0_03001_220913_P1_T3__0069.jpg,1,Pet bottle,train,영상추출
dataset_002768.jpg,1220716@0_03001_221026_P1_T3__1898.jpg,1,Pet bottle,train,영상추출
dataset_002769.jpg,1307496@0_03002_221028_P1_T3__0364.jpg,1,Pet bottle,train,영상추출
dataset_002770.jpg,979131@0_03001_220907_P1_T3__3445.jpg,1,Pet bottle,train,영상추출
dataset_002771.jpg,1201081@0_03002_221026_P1_T3__4922.jpg,1,Pet bottle,train,영상추출
dataset_002772.jpg,1007067@0_03002_220907_P1_T3__2907.jpg,1,Pet bottle,train,영상추출
dataset_002773.jpg,958643@0_03001_220907_P1_T3__0926.jpg,1,Pet bottle,train,영상추출
dataset_002774.jpg,903992@0_03002_220907_P1_T3__0847.jpg,1,Pet bottle,train,영상추출
dataset_002775.jpg,1028568@0_01001_221006_P1_T3__2661.jpg,0,Can,train,영상추출
dataset_002776.jpg,980880@0_03001_220907_P1_T3__3519.jpg,1,Pet bottle,train,영상추출
dataset_002777.jpg,958668@0_03001_220907_P1_T3__0928.jpg,1,Pet bottle,train,영상추출
dataset_002778.jpg,970390@0_03001_220913_P1_T3__0947.jpg,1,Pet bottle,train,영상추출
dataset_002779.jpg,995829@0_05001_220907_P1_T3__2551.jpg,2,Styrofoam,train,영상추출
dataset_002780.jpg,1040279@0_01001_221006_P1_T3__2883.jpg,0,Can,train,영상추출
dataset_002781.jpg,1183101@0_03001_221026_P1_T3__2276.jpg,1,Pet bottle,train,영상추출
dataset_002782.jpg,1313872@0_05001_221020_P1_T3__0215.jpg,2,Styrofoam,train,영상추출
dataset_002783.jpg,1027557@0_01001_221006_P1_T3__0770.jpg,0,Can,train,영상추출
dataset_002784.jpg,1003762@0_03001_220913_P1_T3__0658.jpg,1,Pet bottle,train,영상추출
dataset_002785.jpg,1101689@0_03001_221006_P1_T3__2813.jpg,1,Pet bottle,train,영상추출
dataset_002786.jpg,1014944@0_01001_221006_P1_T3__0162.jpg,0,Can,train,영상추출
dataset_002787.jpg,1253661@0_01001_221110_P1_T3__3910.jpg,0,Can,train,영상추출
dataset_002788.jpg,1014914@0_01001_221006_P1_T3__0088.jpg,0,Can,train,영상추출
dataset_002789.jpg,1247099@0_01001_221110_P1_T3__4495.jpg,0,Can,train,영상추출
dataset_002790.jpg,1313459@0_05001_221020_P1_T3__0759.jpg,2,Styrofoam,train,영상추출
dataset_002791.jpg,1078916@0_05001_220907_P1_T3__1450.jpg,2,Styrofoam,train,영상추출
dataset_002792.jpg,1130963@0_03001_220907_P1_T3__2751.jpg,1,Pet bottle,train,영상추출
dataset_002793.jpg,1086354@0_01001_221006_P1_T3__1328.jpg,0,Can,train,영상추출
dataset_002794.jpg,1004002@0_03001_220907_P1_T3__0908.jpg,1,Pet bottle,train,영상추출
dataset_002795.jpg,1318640@0_05001_221020_P1_T3__0384.jpg,2,Styrofoam,train,영상추출
dataset_002796.jpg,1154635@0_01001_221006_P1_T3__1200.jpg,0,Can,train,영상추출
dataset_002797.jpg,1256512@0_01001_221110_P1_T3__4130.jpg,0,Can,train,영상추출
dataset_002798.jpg,1310632@0_03002_221028_P1_T3__0671.jpg,1,Pet bottle,train,영상추출
dataset_002799.jpg,1137382@0_03001_221026_P1_T3__3500.jpg,1,Pet bottle,train,영상추출
dataset_002800.jpg,1307495@0_03002_221028_P1_T3__0737.jpg,1,Pet bottle,train,영상추출
dataset_002801.jpg,1133540@0_03001_221026_P1_T3__6842.jpg,1,Pet bottle,train,영상추출
dataset_002802.jpg,1321213@0_03002_221028_P1_T3__0221.jpg,1,Pet bottle,train,영상추출
dataset_002803.jpg,884200@0_03001_220907_P1_T3__1108.jpg,1,Pet bottle,train,영상추출
dataset_002804.jpg,1208420@0_03001_221026_P1_T3__3996.jpg,1,Pet bottle,train,영상추출
dataset_002805.jpg,1316732@0_05001_221020_P1_T3__0872.jpg,2,Styrofoam,train,영상추출
dataset_002806.jpg,1202176@0_03001_221026_P1_T3__3886.jpg,1,Pet bottle,train,영상추출
dataset_002807.jpg,1079205@0_03002_220907_P1_T3__1341.jpg,1,Pet bottle,train,영상추출
dataset_002808.jpg,1304836@0_03002_221028_P1_T3__0667.jpg,1,Pet bottle,train,영상추출
dataset_002809.jpg,945671@0_01002_220906_P1_T3__0384.jpg,0,Can,train,영상추출
dataset_002810.jpg,1244390@0_01001_221110_P1_T3__2885.jpg,0,Can,train,영상추출
dataset_002811.jpg,987689@0_03002_220907_P1_T3__1876.jpg,1,Pet bottle,train,영상추출
dataset_002812.jpg,1301898@0_03002_221028_P1_T3__0511.jpg,1,Pet bottle,train,영상추출
dataset_002813.jpg,1103129@0_05001_221006_P1_T3__3449.jpg,2,Styrofoam,train,영상추출
dataset_002814.jpg,1091200@0_03001_220907_P1_T3__3030.jpg,1,Pet bottle,train,영상추출
dataset_002815.jpg,1243573@0_03001_221026_P1_T3__4354.jpg,1,Pet bottle,train,영상추출
dataset_002816.jpg,1300880@0_03002_221028_P1_T3__1142.jpg,1,Pet bottle,train,영상추출
dataset_002817.jpg,1253549@0_01001_221110_P1_T3__1278.jpg,0,Can,train,영상추출
dataset_002818.jpg,1121296@0_03001_220907_P1_T3__0935.jpg,1,Pet bottle,train,영상추출
dataset_002819.jpg,942927@0_01002_220906_P1_T3__0095.jpg,0,Can,train,영상추출
dataset_002820.jpg,1299054@0_03002_221027_P1_T3__0354.jpg,1,Pet bottle,train,영상추출
dataset_002821.jpg,1227666@0_03002_221026_P1_T3__3100.jpg,1,Pet bottle,train,영상추출
dataset_002822.jpg,1008230@0_03001_220907_P1_T3__2865.jpg,1,Pet bottle,train,영상추출
dataset_002823.jpg,955935@0_01002_220906_P1_T3__3210.jpg,0,Can,train,영상추출
dataset_002824.jpg,1317290@0_03002_221028_P1_T3__0401.jpg,1,Pet bottle,train,영상추출
dataset_002825.jpg,1100986@0_03001_221006_P1_T3__2406.jpg,1,Pet bottle,train,영상추출
dataset_002826.jpg,1200527@0_03001_221026_P1_T3__5135.jpg,1,Pet bottle,train,영상추출
dataset_002827.jpg,1121241@0_03001_220907_P1_T3__1534.jpg,1,Pet bottle,train,영상추출
dataset_002828.jpg,848783@0_03001_220907_P1_T3__1041.jpg,1,Pet bottle,train,영상추출
dataset_002829.jpg,975300@0_01002_220906_P1_T3__2732.jpg,0,Can,train,영상추출
dataset_002830.jpg,1201100@0_03001_221026_P1_T3__5287.jpg,1,Pet bottle,train,영상추출
dataset_002831.jpg,1030440@0_01002_221006_P1_T3__3143.jpg,0,Can,train,영상추출
dataset_002832.jpg,1235380@0_03002_221026_P1_T3__5605.jpg,1,Pet bottle,train,영상추출
dataset_002833.jpg,987667@0_03001_220907_P1_T3__2147.jpg,1,Pet bottle,train,영상추출
dataset_002834.jpg,1253515@0_01001_221110_P1_T3__2909.jpg,0,Can,train,영상추출
dataset_002835.jpg,1260314@0_01001_221110_P1_T3__2921.jpg,0,Can,train,영상추출
dataset_002836.jpg,1321166@0_03002_221028_P1_T3__0598.jpg,1,Pet bottle,train,영상추출
dataset_002837.jpg,1310208@0_03002_221028_P1_T3__0626.jpg,1,Pet bottle,train,영상추출
dataset_002838.jpg,1026350@0_01001_221006_P1_T3__0938.jpg,0,Can,train,영상추출
dataset_002839.jpg,1121220@0_03001_220907_P1_T3__0757.jpg,1,Pet bottle,train,영상추출
dataset_002840.jpg,1121467@0_03001_220907_P1_T3__1497.jpg,1,Pet bottle,train,영상추출
dataset_002841.jpg,1192797@0_03001_221026_P1_T3__0025.jpg,1,Pet bottle,train,영상추출
dataset_002842.jpg,1118396@0_05001_221006_P1_T3__1764.jpg,2,Styrofoam,train,영상추출
dataset_002843.jpg,1020113@0_01001_221006_P1_T3__3386.jpg,0,Can,train,영상추출
dataset_002844.jpg,1028141@0_01001_221006_P1_T3__1401.jpg,0,Can,train,영상추출
dataset_002845.jpg,1007764@0_05001_220907_P1_T3__2897.jpg,2,Styrofoam,train,영상추출
dataset_002846.jpg,1065268@0_03002_220907_P1_T3__1344.jpg,1,Pet bottle,train,영상추출
dataset_002847.jpg,1123292@0_01002_220907_P1_T3__2208.jpg,0,Can,train,영상추출
dataset_002848.jpg,1042885@0_05001_220907_P1_T3__2230.jpg,2,Styrofoam,train,영상추출
dataset_002849.jpg,1322852@0_03002_221028_P1_T3__0806.jpg,1,Pet bottle,train,영상추출
dataset_002850.jpg,1176305@0_03002_221026_P1_T3__0284.jpg,1,Pet bottle,train,영상추출
dataset_002851.jpg,1317858@0_05001_221020_P1_T3__0239.jpg,2,Styrofoam,train,영상추출
dataset_002852.jpg,949151@0_01002_220906_P1_T3__2311.jpg,0,Can,train,영상추출
dataset_002853.jpg,1256259@0_01001_221110_P1_T3__0021.jpg,0,Can,train,영상추출
dataset_002854.jpg,981225@0_03001_220907_P1_T3__0234.jpg,1,Pet bottle,train,영상추출
dataset_002855.jpg,1015253@0_01001_221006_P1_T3__2771.jpg,0,Can,train,영상추출
dataset_002856.jpg,981150@0_03001_220907_P1_T3__0327.jpg,1,Pet bottle,train,영상추출
dataset_002857.jpg,1089769@0_03001_221026_P1_T3__6590.jpg,1,Pet bottle,train,영상추출
dataset_002858.jpg,1123170@0_03002_221026_P1_T3__3016.jpg,1,Pet bottle,train,영상추출
dataset_002859.jpg,1081382@0_03002_220907_P1_T3__0846.jpg,1,Pet bottle,train,영상추출
dataset_002860.jpg,1101789@0_03001_221006_P1_T3__2976.jpg,1,Pet bottle,train,영상추출
dataset_002861.jpg,946728@0_01002_220906_P1_T3__2281.jpg,0,Can,train,영상추출
dataset_002862.jpg,1248692@0_01001_221110_P1_T3__0109.jpg,0,Can,train,영상추출
dataset_002863.jpg,971172@0_01002_220906_P1_T3__0223.jpg,0,Can,train,영상추출
dataset_002864.jpg,1242934@0_03002_221027_P1_T3__0722.jpg,1,Pet bottle,train,영상추출
dataset_002865.jpg,1157845@0_03001_221026_P1_T3__3553.jpg,1,Pet bottle,train,영상추출
dataset_002866.jpg,1078933@0_05001_220907_P1_T3__1940.jpg,2,Styrofoam,train,영상추출
dataset_002867.jpg,948254@0_01002_220906_P1_T3__3579.jpg,0,Can,train,영상추출
dataset_002868.jpg,1137219@0_03001_221026_P1_T3__1349.jpg,1,Pet bottle,train,영상추출
dataset_002869.jpg,1310267@0_03002_221028_P1_T3__0456.jpg,1,Pet bottle,train,영상추출
dataset_002870.jpg,1018614@0_01001_220906_P1_T3__2196.jpg,0,Can,train,영상추출
dataset_002871.jpg,1142834@0_03002_220907_P1_T3__1963.jpg,1,Pet bottle,train,영상추출
dataset_002872.jpg,1223426@0_03002_221026_P1_T3__0148.jpg,1,Pet bottle,train,영상추출
dataset_002873.jpg,1027417@0_01001_221006_P1_T3__0806.jpg,0,Can,train,영상추출
dataset_002874.jpg,965254@0_03001_220913_P1_T3__1162.jpg,1,Pet bottle,train,영상추출
dataset_002875.jpg,1012927@0_01002_220906_P1_T3__1017.jpg,0,Can,train,영상추출
dataset_002876.jpg,1111211@0_05001_221006_P1_T3__1757.jpg,2,Styrofoam,train,영상추출
dataset_002877.jpg,1123264@0_01002_220907_P1_T3__2894.jpg,0,Can,train,영상추출
dataset_002878.jpg,984996@0_03001_220907_P1_T3__2740.jpg,1,Pet bottle,train,영상추출
dataset_002879.jpg,1029915@0_01002_221006_P1_T3__1842.jpg,0,Can,train,영상추출
dataset_002880.jpg,1017595@0_01001_221006_P1_T3__0645.jpg,0,Can,train,영상추출
dataset_002881.jpg,1018632@0_01002_220906_P1_T3__2318.jpg,0,Can,train,영상추출
dataset_002882.jpg,948553@0_01002_220906_P1_T3__0797.jpg,0,Can,train,영상추출
dataset_002883.jpg,985446@0_03001_220907_P1_T3__2319.jpg,1,Pet bottle,train,영상추출
dataset_002884.jpg,1089982@0_03001_220907_P1_T3__2245.jpg,1,Pet bottle,train,영상추출
dataset_002885.jpg,1068397@0_05001_221006_P1_T3__2275.jpg,2,Styrofoam,train,영상추출
dataset_002886.jpg,1201274@0_03001_221026_P1_T3__6160.jpg,1,Pet bottle,train,영상추출
dataset_002887.jpg,1079658@0_03001_220907_P1_T3__1655.jpg,1,Pet bottle,train,영상추출
dataset_002888.jpg,892895@0_03001_220913_P1_T3__0193.jpg,1,Pet bottle,train,영상추출
dataset_002889.jpg,1262931@0_01001_221110_P1_T3__2105.jpg,0,Can,train,영상추출
dataset_002890.jpg,1177580@0_03001_221026_P1_T3__2345.jpg,1,Pet bottle,train,영상추출
dataset_002891.jpg,1303942@0_03002_221028_P1_T3__0398.jpg,1,Pet bottle,train,영상추출
dataset_002892.jpg,1449036@0_01002_221110_P1_T3__3008.jpg,0,Can,train,영상추출
dataset_002893.jpg,967853@0_03001_220907_P1_T3__3143.jpg,1,Pet bottle,train,영상추출
dataset_002894.jpg,854315@0_03001_220907_P1_T3__0014.jpg,1,Pet bottle,train,영상추출
dataset_002895.jpg,1130810@0_03001_220907_P1_T3__2551.jpg,1,Pet bottle,train,영상추출
dataset_002896.jpg,1038929@0_01001_221006_P1_T3__1217.jpg,0,Can,train,영상추출
dataset_002897.jpg,1156367@0_01001_221006_P1_T3__1967.jpg,0,Can,train,영상추출
dataset_002898.jpg,1005942@0_03002_220907_P1_T3__0378.jpg,1,Pet bottle,train,영상추출
dataset_002899.jpg,1022953@0_01001_221006_P1_T3__2323.jpg,0,Can,train,영상추출
dataset_002900.jpg,1038804@0_01001_221006_P1_T3__3374.jpg,0,Can,train,영상추출
dataset_002901.jpg,1083305@0_03001_220907_P1_T3__0169.jpg,1,Pet bottle,train,영상추출
dataset_002902.jpg,1261500@0_01002_221110_P1_T3__2346.jpg,0,Can,train,영상추출
dataset_002903.jpg,1307243@0_03002_221028_P1_T3__0697.jpg,1,Pet bottle,train,영상추출
dataset_002904.jpg,1079355@0_03001_220907_P1_T3__1270.jpg,1,Pet bottle,train,영상추출
dataset_002905.jpg,1135426@0_03001_221026_P1_T3__6476.jpg,1,Pet bottle,train,영상추출
dataset_002906.jpg,974921@0_01002_220906_P1_T3__2290.jpg,0,Can,train,영상추출
dataset_002907.jpg,1314664@0_05001_221020_P1_T3__0851.jpg,2,Styrofoam,train,영상추출
dataset_002908.jpg,1351990@0_03002_221026_P1_T3__3107.jpg,1,Pet bottle,train,영상추출
dataset_002909.jpg,1073821@0_05001_221006_P1_T3__1286.jpg,2,Styrofoam,train,영상추출
dataset_002910.jpg,1322374@0_03002_221028_P1_T3__0055.jpg,1,Pet bottle,train,영상추출
dataset_002911.jpg,1007303@0_03001_220907_P1_T3__1132.jpg,1,Pet bottle,train,영상추출
dataset_002912.jpg,1040758@0_01001_221006_P1_T3__2521.jpg,0,Can,train,영상추출
dataset_002913.jpg,1238102@0_03002_221026_P1_T3__4823.jpg,1,Pet bottle,train,영상추출
dataset_002914.jpg,1305412@0_03002_221028_P1_T3__0231.jpg,1,Pet bottle,train,영상추출
dataset_002915.jpg,1002954@0_01002_220907_P1_T3__2905.jpg,0,Can,train,영상추출
dataset_002916.jpg,1021298@0_01001_220906_P1_T3__0496.jpg,0,Can,train,영상추출
dataset_002917.jpg,946069@0_01002_220906_P1_T3__3218.jpg,0,Can,train,영상추출
dataset_002918.jpg,1087554@0_01001_221006_P1_T3__1805.jpg,0,Can,train,영상추출
dataset_002919.jpg,1242928@0_03002_221027_P1_T3__5570.jpg,1,Pet bottle,train,영상추출
dataset_002920.jpg,1311596@0_05001_221020_P1_T3__0038.jpg,2,Styrofoam,train,영상추출
dataset_002921.jpg,1246486@0_01001_221110_P1_T3__1232.jpg,0,Can,train,영상추출
dataset_002922.jpg,1324411@0_03002_221028_P1_T3__0467.jpg,1,Pet bottle,train,영상추출
dataset_002923.jpg,1131829@0_03001_221026_P1_T3__4883.jpg,1,Pet bottle,train,영상추출
dataset_002924.jpg,1139830@0_03001_221026_P1_T3__2267.jpg,1,Pet bottle,train,영상추출
dataset_002925.jpg,1197479@0_03002_221026_P1_T3__2607.jpg,1,Pet bottle,train,영상추출
dataset_002926.jpg,945286@0_01002_220906_P1_T3__0995.jpg,0,Can,train,영상추출
dataset_002927.jpg,964811@0_01002_220906_P1_T3__1986.jpg,0,Can,train,영상추출
dataset_002928.jpg,1177585@0_03001_221026_P1_T3__2490.jpg,1,Pet bottle,train,영상추출
dataset_002929.jpg,1246702@0_01001_221110_P1_T3__0443.jpg,0,Can,train,영상추출
dataset_002930.jpg,1122834@0_03001_221026_P1_T3__3268.jpg,1,Pet bottle,train,영상추출
dataset_002931.jpg,1449013@0_01002_221110_P1_T3__1294.jpg,0,Can,train,영상추출
dataset_002932.jpg,1258912@0_01001_221110_P1_T3__0175.jpg,0,Can,train,영상추출
dataset_002933.jpg,1206603@0_01001_221006_P1_T3__0118.jpg,0,Can,train,영상추출
dataset_002934.jpg,1022658@0_01001_221006_P1_T3__2791.jpg,0,Can,train,영상추출
dataset_002935.jpg,1254344@0_01001_221110_P1_T3__3875.jpg,0,Can,train,영상추출
dataset_002936.jpg,1258734@0_01001_221110_P1_T3__3754.jpg,0,Can,train,영상추출
dataset_002937.jpg,1102973@0_03001_220907_P1_T3__0191.jpg,1,Pet bottle,train,영상추출
dataset_002938.jpg,1318169@0_05001_221020_P1_T3__0198.jpg,2,Styrofoam,train,영상추출
dataset_002939.jpg,999974@0_03001_220913_P1_T3__1763.jpg,1,Pet bottle,train,영상추출
dataset_002940.jpg,999352@0_03002_220907_P1_T3__0690.jpg,1,Pet bottle,train,영상추출
dataset_002941.jpg,1324033@0_03002_221028_P1_T3__0829.jpg,1,Pet bottle,train,영상추출
dataset_002942.jpg,1255239@0_01001_221110_P1_T3__0500.jpg,0,Can,train,영상추출
dataset_002943.jpg,1243209@0_03002_221026_P1_T3__4034.jpg,1,Pet bottle,train,영상추출
dataset_002944.jpg,1177882@0_03001_221026_P1_T3__2978.jpg,1,Pet bottle,train,영상추출
dataset_002945.jpg,1004455@0_03002_220907_P1_T3__1445.jpg,1,Pet bottle,train,영상추출
dataset_002946.jpg,981503@0_03001_220907_P1_T3__0653.jpg,1,Pet bottle,train,영상추출
dataset_002947.jpg,1089590@0_03002_220907_P1_T3__2429.jpg,1,Pet bottle,train,영상추출
dataset_002948.jpg,1090764@0_03001_220907_P1_T3__2706.jpg,1,Pet bottle,train,영상추출
dataset_002949.jpg,1155072@0_01001_221006_P1_T3__1030.jpg,0,Can,train,영상추출
dataset_002950.jpg,1156573@0_01001_221006_P1_T3__2003.jpg,0,Can,train,영상추출
dataset_002951.jpg,1154986@0_01001_221006_P1_T3__1070.jpg,0,Can,train,영상추출
dataset_002952.jpg,1133643@0_03001_221026_P1_T3__2233.jpg,1,Pet bottle,train,영상추출
dataset_002953.jpg,1068483@0_05001_221006_P1_T3__1671.jpg,2,Styrofoam,train,영상추출
dataset_002954.jpg,1003541@0_03001_220913_P1_T3__0506.jpg,1,Pet bottle,train,영상추출
dataset_002955.jpg,1316918@0_05001_221020_P1_T3__1135.jpg,2,Styrofoam,train,영상추출
dataset_002956.jpg,1319177@0_03002_221028_P1_T3__0335.jpg,1,Pet bottle,train,영상추출
dataset_002957.jpg,1192980@0_03001_221026_P1_T3__2441.jpg,1,Pet bottle,train,영상추출
dataset_002958.jpg,975071@0_01002_220906_P1_T3__2467.jpg,0,Can,train,영상추출
dataset_002959.jpg,1007657@0_03001_220907_P1_T3__2708.jpg,1,Pet bottle,train,영상추출
dataset_002960.jpg,1318444@0_05001_221020_P1_T3__0381.jpg,2,Styrofoam,train,영상추출
dataset_002961.jpg,947371@0_01002_220906_P1_T3__2203.jpg,0,Can,train,영상추출
dataset_002962.jpg,1155515@0_01001_221006_P1_T3__1836.jpg,0,Can,train,영상추출
dataset_002963.jpg,1307287@0_03002_221028_P1_T3__1160.jpg,1,Pet bottle,train,영상추출
dataset_002964.jpg,1305940@0_03002_221028_P1_T3__0713.jpg,1,Pet bottle,train,영상추출
dataset_002965.jpg,1014247@0_01002_220906_P1_T3__1631.jpg,0,Can,train,영상추출
dataset_002966.jpg,1000996@0_03001_220913_P1_T3__0599.jpg,1,Pet bottle,train,영상추출
dataset_002967.jpg,1084766@0_01002_220907_P1_T3__3229.jpg,0,Can,train,영상추출
dataset_002968.jpg,1140640@0_03001_221026_P1_T3__1762.jpg,1,Pet bottle,train,영상추출
dataset_002969.jpg,1000131@0_03001_220913_P1_T3__2017.jpg,1,Pet bottle,train,영상추출
dataset_002970.jpg,967996@0_03001_220907_P1_T3__3285.jpg,1,Pet bottle,train,영상추출
dataset_002971.jpg,947055@0_01002_220906_P1_T3__2571.jpg,0,Can,train,영상추출
dataset_002972.jpg,1316540@0_05001_221020_P1_T3__1090.jpg,2,Styrofoam,train,영상추출
dataset_002973.jpg,1091046@0_03001_220907_P1_T3__3153.jpg,1,Pet bottle,train,영상추출
dataset_002974.jpg,1017606@0_01001_221006_P1_T3__2309.jpg,0,Can,train,영상추출
dataset_002975.jpg,1119726@0_03001_220907_P1_T3__3029.jpg,1,Pet bottle,train,영상추출
dataset_002976.jpg,1007059@0_03002_220907_P1_T3__2879.jpg,1,Pet bottle,train,영상추출
dataset_002977.jpg,1079290@0_03002_220907_P1_T3__1111.jpg,1,Pet bottle,train,영상추출
dataset_002978.jpg,1030075@0_01001_221006_P1_T3__2385.jpg,0,Can,train,영상추출
dataset_002979.jpg,1217798@0_01002_221026_P1_T3__2254.jpg,0,Can,train,영상추출
dataset_002980.jpg,1269574@0_03002_221027_P1_T3__6658.jpg,1,Pet bottle,train,영상추출
dataset_002981.jpg,1207694@0_03001_221026_P1_T3__5530.jpg,1,Pet bottle,train,영상추출
dataset_002982.jpg,1213069@0_03002_221026_P1_T3__4927.jpg,1,Pet bottle,train,영상추출
dataset_002983.jpg,1197881@0_03001_221026_P1_T3__4361.jpg,1,Pet bottle,train,영상추출
dataset_002984.jpg,985301@0_03001_220907_P1_T3__2783.jpg,1,Pet bottle,train,영상추출
dataset_002985.jpg,1172143@0_03002_220907_P1_T3__0044.jpg,1,Pet bottle,train,영상추출
dataset_002986.jpg,977523@0_03001_220906_P1_T3__1771.jpg,1,Pet bottle,train,영상추출
dataset_002987.jpg,1110421@0_03001_220907_P1_T3__1857.jpg,1,Pet bottle,train,영상추출
